LAMMPS mixture_MACE_XXX.data

7500 atoms
3 atom types
0.0 44.0 xlo xhi
0.0 44.0 ylo yhi
0.0 44.0 zlo zhi

Atoms # atomic

512 2 15.05900000 15.38790000 24.74960000
513 2 16.43870000 15.45530000 22.95320000
514 2 14.33610000 15.59960000 22.67410000
515 1 16.28080000 15.59970000 21.52040000
516 1 14.73170000 15.39390000 21.35790000
517 3 16.84220000 14.86270000 20.92420000
518 3 16.59130000 16.65630000 21.24640000
519 3 14.62110000 14.35690000 20.89920000
520 3 14.29730000 16.09580000 20.67730000
521 1 24.81990000 0.34286200 31.15520000
522 2 24.40880000 43.64000000 32.25890000
523 2 25.07570000 1.67479000 30.95060000
524 2 24.81800000 43.36520000 29.95720000
525 1 25.32900000 1.94464000 29.61410000
526 1 24.89260000 0.57988400 28.95300000
527 3 26.42050000 2.11835000 29.53770000
528 3 24.83310000 2.82000000 29.17300000
529 3 25.44780000 0.35672000 28.08940000
530 3 23.85750000 0.62394600 28.71770000
531 1 10.53090000 33.55470000 35.42090000
532 2 10.63920000 33.05040000 34.27480000
533 2 11.25780000 34.45340000 35.77490000
534 2 9.48750000 33.27860000 36.25060000
535 1 10.68780000 35.20060000 36.83940000
536 1 9.52706000 34.23480000 37.27600000
537 3 10.41670000 36.23790000 36.49640000
538 3 11.41870000 35.31670000 37.65180000
539 3 8.56327000 34.72850000 37.37970000
540 3 9.61917000 33.73730000 38.23950000
541 1 20.26830000 31.01720000 37.05760000
542 2 21.39760000 30.54130000 37.24920000
543 2 19.65520000 32.00640000 37.65400000
544 2 19.45150000 30.55710000 36.04670000
545 1 18.32760000 32.23390000 37.16490000
546 1 18.38870000 31.41970000 35.88290000
547 3 18.20950000 33.30840000 37.03530000
548 3 17.46470000 31.85060000 37.76590000
549 3 18.58490000 32.05750000 35.05990000
550 3 17.50290000 30.86850000 35.58280000
551 1 40.12240000 42.58610000 17.59280000
552 2 39.22450000 42.98000000 16.79320000
553 2 41.37670000 42.83670000 17.45370000
554 2 39.88100000 41.92880000 18.68210000
555 1 42.18020000 42.34570000 18.54600000
556 1 41.13900000 41.71310000 19.44710000
557 3 42.66500000 43.19430000 18.95060000
558 3 43.00370000 41.61150000 18.29870000
559 3 41.27900000 42.05000000 20.46650000
560 3 41.28280000 40.59600000 19.57250000
561 1 15.62550000 40.31560000 32.47540000
562 2 15.56500000 39.08320000 32.60120000
563 2 14.97480000 41.12140000 31.53670000
564 2 16.42020000 41.09820000 33.15430000
565 1 15.38760000 42.44880000 31.58250000
566 1 16.57280000 42.33580000 32.56920000
567 3 14.52480000 43.05680000 31.86020000
568 3 15.75900000 42.68540000 30.61980000
569 3 16.60480000 43.20580000 33.33240000
570 3 17.49570000 42.40160000 32.02520000
571 1 12.78950000 27.41870000 40.68100000
572 2 13.36420000 27.75190000 41.74250000
573 2 13.29770000 26.50690000 39.86670000
574 2 11.62830000 27.91480000 40.23510000
575 1 12.52120000 26.39430000 38.70000000
576 1 11.43300000 27.46710000 38.88680000
577 3 12.05180000 25.43900000 38.60350000
578 3 13.02680000 26.70730000 37.83280000
579 3 10.47190000 26.93050000 38.83790000
580 3 11.54480000 28.20330000 38.06730000
581 1 2.48481000 11.46710000 40.05560000
582 2 2.27013000 12.47250000 39.38130000
583 2 3.46358000 11.33560000 40.99190000
584 2 1.96903000 10.29910000 39.75670000
585 1 3.52959000 9.99725000 41.44050000
586 1 2.54664000 9.34444000 40.60730000
587 3 3.13970000 10.05470000 42.45980000
588 3 4.53469000 9.63646000 41.40570000
589 3 1.84291000 9.04137000 41.31380000
590 3 3.05173000 8.56101000 40.01850000
591 1 26.54370000 39.34340000 22.26060000
592 2 27.25430000 39.43570000 21.27280000
593 2 26.91870000 39.59070000 23.46160000
594 2 25.43530000 38.69880000 22.29090000
595 1 26.16640000 38.85890000 24.40990000
596 1 24.90810000 38.74680000 23.55290000
597 3 25.99730000 39.33910000 25.37130000
598 3 26.65170000 37.88090000 24.63650000
599 3 24.34110000 39.56480000 23.82680000
600 3 24.21800000 37.95920000 23.69090000
601 1 32.03190000 33.44760000 21.48310000
602 2 32.05080000 32.27960000 21.84770000
603 2 32.29950000 33.84930000 20.27670000
604 2 31.74140000 34.49500000 22.11480000
605 1 31.78980000 35.14920000 19.90820000
606 1 31.79430000 35.69370000 21.38790000
607 3 30.69900000 35.06360000 19.61380000
608 3 32.39570000 35.58860000 19.09140000
609 3 30.96580000 36.36890000 21.55440000
610 3 32.62700000 36.35410000 21.58960000
611 1 36.49210000 38.42630000 2.94488000
612 2 36.80350000 37.41770000 2.31138000
613 2 36.03170000 39.52100000 2.31051000
614 2 36.76380000 38.79580000 4.24425000
615 1 36.21600000 40.63560000 3.20715000
616 1 36.45300000 40.08490000 4.56435000
617 3 35.39070000 41.37530000 3.24840000
618 3 37.09070000 41.16460000 2.92699000
619 3 35.56240000 40.28920000 5.13220000
620 3 37.37410000 40.54990000 4.97981000
621 1 27.26080000 19.55840000 28.25420000
622 2 28.36210000 19.10320000 27.87350000
623 2 26.14310000 18.94730000 28.39660000
624 2 27.07470000 20.84270000 28.41590000
625 1 25.03990000 19.85820000 28.65250000
626 1 25.80110000 21.14130000 28.90280000
627 3 24.60610000 19.43530000 29.56150000
628 3 24.34680000 19.95110000 27.80500000
629 3 25.71310000 21.52560000 29.94500000
630 3 25.52650000 21.98690000 28.31650000
631 1 26.04790000 29.57320000 15.24800000
632 2 25.87100000 30.76000000 15.36780000
